original_path,file_name,new_path,status
test_environment\줄리엣 연구 개발_901.py,줄리엣 연구 개발_901.py,,pending
test_environment\줄리엣 연구 계약서_210.hwp,줄리엣 연구 계약서_210.hwp,,pending
test_environment\줄리엣 연구 계약서_314.pdf,줄리엣 연구 계약서_314.pdf,,pending
test_environment\줄리엣 연구 계약서_430.hwp,줄리엣 연구 계약서_430.hwp,,pending
test_environment\줄리엣 연구 계약서_452.docx,줄리엣 연구 계약서_452.docx,,pending
test_environment\줄리엣 연구 기획서_308.pptx,줄리엣 연구 기획서_308.pptx,,pending
test_environment\줄리엣 연구 기획서_507.docx,줄리엣 연구 기획서_507.docx,,pending
test_environment\줄리엣 연구 기획서_587.pdf,줄리엣 연구 기획서_587.pdf,,pending
test_environment\줄리엣 연구 기획서_685.pdf,줄리엣 연구 기획서_685.pdf,,pending
test_environment\줄리엣 연구 기획서_762.docx,줄리엣 연구 기획서_762.docx,,pending
test_environment\줄리엣 연구 디자인_187.sketch,줄리엣 연구 디자인_187.sketch,,pending
test_environment\줄리엣 연구 디자인_226.png,줄리엣 연구 디자인_226.png,,pending
test_environment\줄리엣 연구 디자인_361.sketch,줄리엣 연구 디자인_361.sketch,,pending
test_environment\줄리엣 연구 디자인_434.png,줄리엣 연구 디자인_434.png,,pending
test_environment\줄리엣 연구 디자인_908.psd,줄리엣 연구 디자인_908.psd,,pending
test_environment\줄리엣 연구 디자인_998.png,줄리엣 연구 디자인_998.png,,pending
test_environment\줄리엣 연구 마케팅_157.jpg,줄리엣 연구 마케팅_157.jpg,,pending
test_environment\줄리엣 연구 마케팅_626.pptx,줄리엣 연구 마케팅_626.pptx,,pending
test_environment\줄리엣 연구 마케팅_875.pptx,줄리엣 연구 마케팅_875.pptx,,pending
test_environment\줄리엣 연구 보고서_566.pdf,줄리엣 연구 보고서_566.pdf,,pending
test_environment\줄리엣 연구 인사_409.pdf,줄리엣 연구 인사_409.pdf,,pending
test_environment\줄리엣 연구 인사_541.docx,줄리엣 연구 인사_541.docx,,pending
test_environment\줄리엣 연구 재무_868.pdf,줄리엣 연구 재무_868.pdf,,pending
test_environment\줄리엣 연구 재무_963.csv,줄리엣 연구 재무_963.csv,,pending
test_environment\줄리엣 연구 회의록_259.txt,줄리엣 연구 회의록_259.txt,,pending
test_environment\줄리엣 연구 회의록_396.txt,줄리엣 연구 회의록_396.txt,,pending
test_environment\줄리엣 연구 회의록_475.docx,줄리엣 연구 회의록_475.docx,,pending
test_environment\찰리 프로젝트 개발_284.sql,찰리 프로젝트 개발_284.sql,,pending
test_environment\찰리 프로젝트 개발_665.sql,찰리 프로젝트 개발_665.sql,,pending
test_environment\찰리 프로젝트 계약서_479.docx,찰리 프로젝트 계약서_479.docx,,pending
test_environment\찰리 프로젝트 계약서_690.hwp,찰리 프로젝트 계약서_690.hwp,,pending
test_environment\찰리 프로젝트 기획서_436.pdf,찰리 프로젝트 기획서_436.pdf,,pending
test_environment\찰리 프로젝트 기획서_649.pptx,찰리 프로젝트 기획서_649.pptx,,pending
test_environment\찰리 프로젝트 기획서_698.pdf,찰리 프로젝트 기획서_698.pdf,,pending
test_environment\찰리 프로젝트 디자인_253.png,찰리 프로젝트 디자인_253.png,,pending
test_environment\찰리 프로젝트 디자인_420.jpg,찰리 프로젝트 디자인_420.jpg,,pending
test_environment\찰리 프로젝트 마케팅_530.jpg,찰리 프로젝트 마케팅_530.jpg,,pending
test_environment\찰리 프로젝트 마케팅_600.jpg,찰리 프로젝트 마케팅_600.jpg,,pending
test_environment\찰리 프로젝트 마케팅_924.pptx,찰리 프로젝트 마케팅_924.pptx,,pending
test_environment\찰리 프로젝트 마케팅_940.pdf,찰리 프로젝트 마케팅_940.pdf,,pending
test_environment\찰리 프로젝트 보고서_706.docx,찰리 프로젝트 보고서_706.docx,,pending
test_environment\찰리 프로젝트 인사_973.pdf,찰리 프로젝트 인사_973.pdf,,pending
