original_path,file_name,new_path,status
test_environment\마케팅\백업_20240201_마케팅_916.jpg,백업_20240201_마케팅_916.jpg,,pending
test_environment\마케팅\백업_20240722_마케팅_732.jpg,백업_20240722_마케팅_732.jpg,,pending
test_environment\마케팅\보고자료_20240103_513.pdf,보고자료_20240103_513.pdf,,pending
test_environment\마케팅\보고자료_20240626_100.pdf,보고자료_20240626_100.pdf,,pending
test_environment\마케팅\브라보 프로젝트 마케팅_342.pdf,브라보 프로젝트 마케팅_342.pdf,,pending
test_environment\마케팅\시에라 재무 마케팅_401.pdf,시에라 재무 마케팅_401.pdf,,pending
test_environment\마케팅\시에라 재무 마케팅_457.pptx,시에라 재무 마케팅_457.pptx,,pending
test_environment\마케팅\알파 프로젝트 마케팅_145.pptx,알파 프로젝트 마케팅_145.pptx,,pending
test_environment\마케팅\알파 프로젝트 마케팅_528.pptx,알파 프로젝트 마케팅_528.pptx,,pending
test_environment\마케팅\알파 프로젝트 마케팅_543.jpg,알파 프로젝트 마케팅_543.jpg,,pending
test_environment\마케팅\알파 프로젝트 마케팅_670.jpg,알파 프로젝트 마케팅_670.jpg,,pending
test_environment\마케팅\알파 프로젝트 마케팅_835.pdf,알파 프로젝트 마케팅_835.pdf,,pending
test_environment\마케팅\알파 프로젝트 마케팅_905.pdf,알파 프로젝트 마케팅_905.pdf,,pending
test_environment\마케팅\알파 프로젝트 마케팅_977.jpg,알파 프로젝트 마케팅_977.jpg,,pending
test_environment\마케팅\에코 시스템 마케팅_916.jpg,에코 시스템 마케팅_916.jpg,,pending
test_environment\마케팅\오스카 TF 마케팅_622.pptx,오스카 TF 마케팅_622.pptx,,pending
test_environment\마케팅\외부자료_알파_612.pdf,외부자료_알파_612.pdf,,pending
test_environment\마케팅\인디아 솔루션 마케팅_248.jpg,인디아 솔루션 마케팅_248.jpg,,pending
test_environment\마케팅\인디아 솔루션 마케팅_516.pptx,인디아 솔루션 마케팅_516.pptx,,pending
test_environment\마케팅\임시_문서_392.pdf,임시_문서_392.pdf,,pending
test_environment\마케팅\임시_문서_675.pdf,임시_문서_675.pdf,,pending
test_environment\마케팅\임시_보고_872.pptx,임시_보고_872.pptx,,pending
test_environment\마케팅\임시_파일_117.jpg,임시_파일_117.jpg,,pending
test_environment\마케팅\임시_파일_265.pdf,임시_파일_265.pdf,,pending
test_environment\마케팅\정리필요_마케팅_126.pdf,정리필요_마케팅_126.pdf,,pending
test_environment\마케팅\정리필요_마케팅_219.jpg,정리필요_마케팅_219.jpg,,pending
test_environment\마케팅\정리필요_마케팅_454.pptx,정리필요_마케팅_454.pptx,,pending
test_environment\마케팅\정리필요_마케팅_792.pdf,정리필요_마케팅_792.pdf,,pending
test_environment\마케팅\정리필요_마케팅_827.jpg,정리필요_마케팅_827.jpg,,pending
test_environment\마케팅\정리필요_마케팅_960.jpg,정리필요_마케팅_960.jpg,,pending
test_environment\마케팅\정리필요_마케팅_980.jpg,정리필요_마케팅_980.jpg,,pending
test_environment\마케팅\줄리엣 연구 마케팅_325.pptx,줄리엣 연구 마케팅_325.pptx,,pending
test_environment\마케팅\줄리엣 연구 마케팅_446.pptx,줄리엣 연구 마케팅_446.pptx,,pending
test_environment\마케팅\줄리엣 연구 마케팅_598.jpg,줄리엣 연구 마케팅_598.jpg,,pending
test_environment\마케팅\줄리엣 연구 마케팅_874.jpg,줄리엣 연구 마케팅_874.jpg,,pending
test_environment\마케팅\찰리 프로젝트 마케팅_260.jpg,찰리 프로젝트 마케팅_260.jpg,,pending
test_environment\마케팅\찰리 프로젝트 마케팅_474.pdf,찰리 프로젝트 마케팅_474.pdf,,pending
test_environment\마케팅\찰리 프로젝트 마케팅_671.pdf,찰리 프로젝트 마케팅_671.pdf,,pending
test_environment\마케팅\찰리 프로젝트 마케팅_742.jpg,찰리 프로젝트 마케팅_742.jpg,,pending
test_environment\마케팅\퀘벡 품질관리 마케팅_116.pdf,퀘벡 품질관리 마케팅_116.pdf,,pending
test_environment\마케팅\퀘벡 품질관리 마케팅_148.jpg,퀘벡 품질관리 마케팅_148.jpg,,pending
test_environment\마케팅\퀘벡 품질관리 마케팅_223.pptx,퀘벡 품질관리 마케팅_223.pptx,,pending
test_environment\마케팅\퀘벡 품질관리 마케팅_489.pptx,퀘벡 품질관리 마케팅_489.pptx,,pending
test_environment\마케팅\퀘벡 품질관리 마케팅_527.jpg,퀘벡 품질관리 마케팅_527.jpg,,pending
test_environment\마케팅\퀘벡 품질관리 마케팅_531.pdf,퀘벡 품질관리 마케팅_531.pdf,,pending
test_environment\마케팅\퀘벡 품질관리 마케팅_741.pdf,퀘벡 품질관리 마케팅_741.pdf,,pending
test_environment\마케팅\퀘벡 품질관리 마케팅_756.pdf,퀘벡 품질관리 마케팅_756.pdf,,pending
test_environment\마케팅\퀘벡 품질관리 마케팅_968.jpg,퀘벡 품질관리 마케팅_968.jpg,,pending
test_environment\마케팅\킬로 보안 마케팅_625.jpg,킬로 보안 마케팅_625.jpg,,pending
test_environment\마케팅\킬로 보안 마케팅_642.pdf,킬로 보안 마케팅_642.pdf,,pending
test_environment\마케팅\킬로 보안 마케팅_916.jpg,킬로 보안 마케팅_916.jpg,,pending
test_environment\마케팅\탱고 고객지원 마케팅_158.jpg,탱고 고객지원 마케팅_158.jpg,,pending
test_environment\마케팅\탱고 고객지원 마케팅_178.pptx,탱고 고객지원 마케팅_178.pptx,,pending
test_environment\마케팅\탱고 고객지원 마케팅_227.pdf,탱고 고객지원 마케팅_227.pdf,,pending
test_environment\마케팅\탱고 고객지원 마케팅_362.pptx,탱고 고객지원 마케팅_362.pptx,,pending
