original_path,file_name,new_path,status
test_environment\찰리_프로젝트\Final_재무_찰리_프로젝트_907.xlsx,Final_재무_찰리_프로젝트_907.xlsx,,pending
test_environment\찰리_프로젝트\계약서_찰리_프로젝트_최종_890.docx,계약서_찰리_프로젝트_최종_890.docx,,pending
test_environment\찰리_프로젝트\백업_20240326_기획서_359.pptx,백업_20240326_기획서_359.pptx,,pending
test_environment\찰리_프로젝트\백업_20240825_회의록_470.md,백업_20240825_회의록_470.md,,pending
test_environment\찰리_프로젝트\백업_20240920_개발_124.sql,백업_20240920_개발_124.sql,,pending
test_environment\찰리_프로젝트\백업_20241020_마케팅_743.pptx,백업_20241020_마케팅_743.pptx,,pending
test_environment\찰리_프로젝트\보고서_찰리_프로젝트_최종_815.docx,보고서_찰리_프로젝트_최종_815.docx,,pending
test_environment\찰리_프로젝트\보고자료_20240922_625.pdf,보고자료_20240922_625.pdf,,pending
test_environment\찰리_프로젝트\외부자료_찰리_431.pdf,외부자료_찰리_431.pdf,,pending
test_environment\찰리_프로젝트\외부자료_찰리_533.docx,외부자료_찰리_533.docx,,pending
test_environment\찰리_프로젝트\외부자료_찰리_554.pdf,외부자료_찰리_554.pdf,,pending
test_environment\찰리_프로젝트\임시_자료_264.pdf,임시_자료_264.pdf,,pending
test_environment\찰리_프로젝트\임시_자료_553.psd,임시_자료_553.psd,,pending
test_environment\찰리_프로젝트\임시_파일_128.sql,임시_파일_128.sql,,pending
test_environment\찰리_프로젝트\정리필요_개발_434.sql,정리필요_개발_434.sql,,pending
test_environment\찰리_프로젝트\정리필요_마케팅_785.pptx,정리필요_마케팅_785.pptx,,pending
test_environment\찰리_프로젝트\정리필요_보고서_669.pdf,정리필요_보고서_669.pdf,,pending
test_environment\찰리_프로젝트\정리필요_인사_203.docx,정리필요_인사_203.docx,,pending
test_environment\찰리_프로젝트\찰리 프로젝트 개발_198.py,찰리 프로젝트 개발_198.py,,pending
test_environment\찰리_프로젝트\찰리 프로젝트 개발_258.py,찰리 프로젝트 개발_258.py,,pending
test_environment\찰리_프로젝트\찰리 프로젝트 개발_348.sql,찰리 프로젝트 개발_348.sql,,pending
test_environment\찰리_프로젝트\찰리 프로젝트 개발_372.zip,찰리 프로젝트 개발_372.zip,,pending
test_environment\찰리_프로젝트\찰리 프로젝트 개발_532.sql,찰리 프로젝트 개발_532.sql,,pending
