original_path,file_name,new_path,status
test_environment\브라보_프로젝트\브라보 프로젝트 인사_175.docx,브라보 프로젝트 인사_175.docx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 인사_256.xlsx,브라보 프로젝트 인사_256.xlsx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 인사_263.docx,브라보 프로젝트 인사_263.docx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 인사_288.docx,브라보 프로젝트 인사_288.docx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 인사_344.docx,브라보 프로젝트 인사_344.docx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 인사_379.docx,브라보 프로젝트 인사_379.docx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 인사_444.xlsx,브라보 프로젝트 인사_444.xlsx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 인사_934.docx,브라보 프로젝트 인사_934.docx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 인사_954.pdf,브라보 프로젝트 인사_954.pdf,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 인사_993.docx,브라보 프로젝트 인사_993.docx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 재무_106.xlsx,브라보 프로젝트 재무_106.xlsx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 재무_243.pdf,브라보 프로젝트 재무_243.pdf,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 재무_439.xlsx,브라보 프로젝트 재무_439.xlsx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 재무_596.pdf,브라보 프로젝트 재무_596.pdf,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 재무_744.xlsx,브라보 프로젝트 재무_744.xlsx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 재무_825.xlsx,브라보 프로젝트 재무_825.xlsx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 회의록_113.txt,브라보 프로젝트 회의록_113.txt,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 회의록_471.txt,브라보 프로젝트 회의록_471.txt,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 회의록_780.docx,브라보 프로젝트 회의록_780.docx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 회의록_804.docx,브라보 프로젝트 회의록_804.docx,,pending
test_environment\브라보_프로젝트\브라보 프로젝트 회의록_869.md,브라보 프로젝트 회의록_869.md,,pending
test_environment\브라보_프로젝트\외부자료_브라보_234.png,외부자료_브라보_234.png,,pending
test_environment\브라보_프로젝트\외부자료_브라보_307.txt,외부자료_브라보_307.txt,,pending
test_environment\브라보_프로젝트\외부자료_브라보_877.pdf,외부자료_브라보_877.pdf,,pending
test_environment\브라보_프로젝트\외부자료_브라보_941.pdf,외부자료_브라보_941.pdf,,pending
test_environment\브라보_프로젝트\임시_보고_252.md,임시_보고_252.md,,pending
test_environment\브라보_프로젝트\임시_파일_592.ai,임시_파일_592.ai,,pending
test_environment\브라보_프로젝트\재무_브라보_프로젝트_최종_840.xlsx,재무_브라보_프로젝트_최종_840.xlsx,,pending
test_environment\브라보_프로젝트\정리필요_계약서_163.docx,정리필요_계약서_163.docx,,pending
test_environment\브라보_프로젝트\정리필요_계약서_329.docx,정리필요_계약서_329.docx,,pending
test_environment\브라보_프로젝트\정리필요_디자인_775.jpg,정리필요_디자인_775.jpg,,pending
test_environment\브라보_프로젝트\정리필요_마케팅_615.jpg,정리필요_마케팅_615.jpg,,pending
test_environment\브라보_프로젝트\정리필요_회의록_324.txt,정리필요_회의록_324.txt,,pending
test_environment\시에라_재무\Final_인사_시에라_재무_206.docx,Final_인사_시에라_재무_206.docx,,pending
test_environment\시에라_재무\Final_재무_시에라_재무_453.csv,Final_재무_시에라_재무_453.csv,,pending
test_environment\시에라_재무\Final_회의록_시에라_재무_807.md,Final_회의록_시에라_재무_807.md,,pending
test_environment\시에라_재무\개발_시에라_재무_최종_189.py,개발_시에라_재무_최종_189.py,,pending
test_environment\시에라_재무\디자인_시에라_재무_최종_324.png,디자인_시에라_재무_최종_324.png,,pending
test_environment\시에라_재무\보고자료_20240220_692.md,보고자료_20240220_692.md,,pending
test_environment\시에라_재무\보고자료_20240525_182.xlsx,보고자료_20240525_182.xlsx,,pending
test_environment\시에라_재무\보고자료_20240718_689.docx,보고자료_20240718_689.docx,,pending
test_environment\시에라_재무\시에라 재무 개발_302.js,시에라 재무 개발_302.js,,pending
test_environment\시에라_재무\시에라 재무 개발_390.py,시에라 재무 개발_390.py,,pending
test_environment\시에라_재무\시에라 재무 개발_619.py,시에라 재무 개발_619.py,,pending
test_environment\시에라_재무\시에라 재무 개발_670.js,시에라 재무 개발_670.js,,pending
test_environment\시에라_재무\시에라 재무 개발_678.py,시에라 재무 개발_678.py,,pending
test_environment\시에라_재무\시에라 재무 개발_812.zip,시에라 재무 개발_812.zip,,pending
test_environment\시에라_재무\시에라 재무 개발_882.sql,시에라 재무 개발_882.sql,,pending
test_environment\시에라_재무\시에라 재무 개발_918.py,시에라 재무 개발_918.py,,pending
test_environment\시에라_재무\시에라 재무 계약서_202.docx,시에라 재무 계약서_202.docx,,pending
test_environment\시에라_재무\시에라 재무 계약서_444.docx,시에라 재무 계약서_444.docx,,pending
test_environment\시에라_재무\시에라 재무 계약서_446.hwp,시에라 재무 계약서_446.hwp,,pending
test_environment\시에라_재무\시에라 재무 계약서_453.docx,시에라 재무 계약서_453.docx,,pending
test_environment\시에라_재무\시에라 재무 계약서_463.docx,시에라 재무 계약서_463.docx,,pending
test_environment\시에라_재무\시에라 재무 계약서_502.pdf,시에라 재무 계약서_502.pdf,,pending
test_environment\시에라_재무\시에라 재무 계약서_653.pdf,시에라 재무 계약서_653.pdf,,pending
test_environment\시에라_재무\시에라 재무 계약서_755.hwp,시에라 재무 계약서_755.hwp,,pending
test_environment\시에라_재무\시에라 재무 계약서_948.docx,시에라 재무 계약서_948.docx,,pending
test_environment\시에라_재무\시에라 재무 계약서_948.pdf,시에라 재무 계약서_948.pdf,,pending
test_environment\시에라_재무\시에라 재무 기획서_209.pdf,시에라 재무 기획서_209.pdf,,pending
test_environment\시에라_재무\시에라 재무 기획서_303.pdf,시에라 재무 기획서_303.pdf,,pending
test_environment\시에라_재무\시에라 재무 기획서_383.pptx,시에라 재무 기획서_383.pptx,,pending
test_environment\시에라_재무\시에라 재무 기획서_393.pptx,시에라 재무 기획서_393.pptx,,pending
test_environment\시에라_재무\시에라 재무 기획서_558.pdf,시에라 재무 기획서_558.pdf,,pending
test_environment\시에라_재무\시에라 재무 기획서_592.pptx,시에라 재무 기획서_592.pptx,,pending
test_environment\시에라_재무\시에라 재무 기획서_632.docx,시에라 재무 기획서_632.docx,,pending
test_environment\시에라_재무\시에라 재무 기획서_699.pptx,시에라 재무 기획서_699.pptx,,pending
test_environment\시에라_재무\시에라 재무 기획서_916.docx,시에라 재무 기획서_916.docx,,pending
test_environment\시에라_재무\시에라 재무 디자인_307.png,시에라 재무 디자인_307.png,,pending
test_environment\시에라_재무\시에라 재무 디자인_485.psd,시에라 재무 디자인_485.psd,,pending
test_environment\시에라_재무\시에라 재무 디자인_492.psd,시에라 재무 디자인_492.psd,,pending
test_environment\시에라_재무\시에라 재무 디자인_955.psd,시에라 재무 디자인_955.psd,,pending
test_environment\시에라_재무\시에라 재무 마케팅_530.pdf,시에라 재무 마케팅_530.pdf,,pending
test_environment\시에라_재무\시에라 재무 마케팅_876.jpg,시에라 재무 마케팅_876.jpg,,pending
test_environment\시에라_재무\시에라 재무 보고서_369.pdf,시에라 재무 보고서_369.pdf,,pending
test_environment\시에라_재무\시에라 재무 보고서_375.pdf,시에라 재무 보고서_375.pdf,,pending
test_environment\시에라_재무\시에라 재무 보고서_806.xlsx,시에라 재무 보고서_806.xlsx,,pending
test_environment\시에라_재무\시에라 재무 보고서_813.xlsx,시에라 재무 보고서_813.xlsx,,pending
test_environment\시에라_재무\시에라 재무 보고서_889.xlsx,시에라 재무 보고서_889.xlsx,,pending
test_environment\시에라_재무\시에라 재무 인사_623.pdf,시에라 재무 인사_623.pdf,,pending
test_environment\시에라_재무\시에라 재무 인사_654.pdf,시에라 재무 인사_654.pdf,,pending
test_environment\시에라_재무\시에라 재무 인사_806.xlsx,시에라 재무 인사_806.xlsx,,pending
test_environment\시에라_재무\시에라 재무 재무_451.xlsx,시에라 재무 재무_451.xlsx,,pending
test_environment\시에라_재무\시에라 재무 재무_572.xlsx,시에라 재무 재무_572.xlsx,,pending
test_environment\시에라_재무\시에라 재무 재무_661.pdf,시에라 재무 재무_661.pdf,,pending
test_environment\시에라_재무\시에라 재무 재무_758.pdf,시에라 재무 재무_758.pdf,,pending
test_environment\시에라_재무\시에라 재무 회의록_417.md,시에라 재무 회의록_417.md,,pending
test_environment\시에라_재무\시에라 재무 회의록_611.md,시에라 재무 회의록_611.md,,pending
test_environment\시에라_재무\시에라 재무 회의록_690.docx,시에라 재무 회의록_690.docx,,pending
test_environment\시에라_재무\시에라 재무 회의록_696.txt,시에라 재무 회의록_696.txt,,pending
