original_path,file_name,new_path,status
test_environment\개발\백업_20240902_개발_928.zip,백업_20240902_개발_928.zip,,pending
test_environment\개발\백업_20241119_개발_613.py,백업_20241119_개발_613.py,,pending
test_environment\개발\보고자료_20240707_829.js,보고자료_20240707_829.js,,pending
test_environment\개발\보고자료_20240910_921.py,보고자료_20240910_921.py,,pending
test_environment\개발\보고자료_20241227_398.js,보고자료_20241227_398.js,,pending
test_environment\개발\브라보 프로젝트 개발_479.sql,브라보 프로젝트 개발_479.sql,,pending
test_environment\개발\브라보 프로젝트 개발_502.js,브라보 프로젝트 개발_502.js,,pending
test_environment\개발\브라보 프로젝트 개발_653.zip,브라보 프로젝트 개발_653.zip,,pending
test_environment\개발\브라보 프로젝트 개발_714.zip,브라보 프로젝트 개발_714.zip,,pending
test_environment\개발\브라보 프로젝트 개발_733.java,브라보 프로젝트 개발_733.java,,pending
test_environment\개발\브라보 프로젝트 개발_918.zip,브라보 프로젝트 개발_918.zip,,pending
test_environment\개발\브라보 프로젝트 개발_985.zip,브라보 프로젝트 개발_985.zip,,pending
test_environment\개발\시에라 재무 개발_769.sql,시에라 재무 개발_769.sql,,pending
test_environment\개발\시에라 재무 개발_994.sql,시에라 재무 개발_994.sql,,pending
test_environment\개발\알파 프로젝트 개발_258.zip,알파 프로젝트 개발_258.zip,,pending
test_environment\개발\알파 프로젝트 개발_315.js,알파 프로젝트 개발_315.js,,pending
test_environment\개발\알파 프로젝트 개발_360.sql,알파 프로젝트 개발_360.sql,,pending
test_environment\개발\알파 프로젝트 개발_463.zip,알파 프로젝트 개발_463.zip,,pending
test_environment\개발\알파 프로젝트 개발_647.py,알파 프로젝트 개발_647.py,,pending
test_environment\개발\알파 프로젝트 개발_695.sql,알파 프로젝트 개발_695.sql,,pending
test_environment\개발\알파 프로젝트 개발_881.sql,알파 프로젝트 개발_881.sql,,pending
test_environment\개발\에코 시스템 개발_191.java,에코 시스템 개발_191.java,,pending
test_environment\개발\에코 시스템 개발_253.java,에코 시스템 개발_253.java,,pending
test_environment\개발\에코 시스템 개발_811.js,에코 시스템 개발_811.js,,pending
test_environment\개발\에코 시스템 개발_851.sql,에코 시스템 개발_851.sql,,pending
test_environment\개발\오스카 TF 개발_176.py,오스카 TF 개발_176.py,,pending
test_environment\개발\오스카 TF 개발_496.java,오스카 TF 개발_496.java,,pending
test_environment\개발\오스카 TF 개발_769.sql,오스카 TF 개발_769.sql,,pending
test_environment\개발\외부자료_골프_747.sql,외부자료_골프_747.sql,,pending
test_environment\개발\외부자료_델타_485.zip,외부자료_델타_485.zip,,pending
test_environment\개발\외부자료_퀘벡_393.java,외부자료_퀘벡_393.java,,pending
test_environment\개발\외부자료_퀘벡_550.zip,외부자료_퀘벡_550.zip,,pending
test_environment\개발\외부자료_킬로_589.zip,외부자료_킬로_589.zip,,pending
test_environment\개발\인디아 솔루션 개발_415.sql,인디아 솔루션 개발_415.sql,,pending
test_environment\개발\임시_보고_899.zip,임시_보고_899.zip,,pending
test_environment\개발\임시_자료_392.zip,임시_자료_392.zip,,pending
test_environment\개발\임시_자료_901.zip,임시_자료_901.zip,,pending
test_environment\개발\임시_파일_414.zip,임시_파일_414.zip,,pending
test_environment\개발\임시_파일_657.java,임시_파일_657.java,,pending
test_environment\개발\정리필요_개발_132.sql,정리필요_개발_132.sql,,pending
test_environment\개발\정리필요_개발_337.sql,정리필요_개발_337.sql,,pending
test_environment\개발\정리필요_개발_534.js,정리필요_개발_534.js,,pending
test_environment\개발\정리필요_개발_957.sql,정리필요_개발_957.sql,,pending
test_environment\개발\정리필요_개발_965.java,정리필요_개발_965.java,,pending
test_environment\개발\정리필요_개발_995.py,정리필요_개발_995.py,,pending
test_environment\개발\줄리엣 연구 개발_197.js,줄리엣 연구 개발_197.js,,pending
test_environment\개발\줄리엣 연구 개발_456.zip,줄리엣 연구 개발_456.zip,,pending
test_environment\개발\줄리엣 연구 개발_647.java,줄리엣 연구 개발_647.java,,pending
test_environment\개발\줄리엣 연구 개발_713.zip,줄리엣 연구 개발_713.zip,,pending
test_environment\개발\줄리엣 연구 개발_751.zip,줄리엣 연구 개발_751.zip,,pending
