original_path,file_name,new_path,status
test_environment\오스카_TF\오스카 TF 마케팅_878.jpg,오스카 TF 마케팅_878.jpg,,pending
test_environment\오스카_TF\오스카 TF 보고서_263.pdf,오스카 TF 보고서_263.pdf,,pending
test_environment\오스카_TF\오스카 TF 보고서_414.pdf,오스카 TF 보고서_414.pdf,,pending
test_environment\오스카_TF\오스카 TF 보고서_418.docx,오스카 TF 보고서_418.docx,,pending
test_environment\오스카_TF\오스카 TF 보고서_698.xlsx,오스카 TF 보고서_698.xlsx,,pending
test_environment\오스카_TF\오스카 TF 보고서_905.docx,오스카 TF 보고서_905.docx,,pending
test_environment\오스카_TF\오스카 TF 보고서_997.pdf,오스카 TF 보고서_997.pdf,,pending
test_environment\오스카_TF\오스카 TF 인사_202.docx,오스카 TF 인사_202.docx,,pending
test_environment\오스카_TF\오스카 TF 인사_330.pdf,오스카 TF 인사_330.pdf,,pending
test_environment\오스카_TF\오스카 TF 인사_421.docx,오스카 TF 인사_421.docx,,pending
test_environment\오스카_TF\오스카 TF 인사_456.xlsx,오스카 TF 인사_456.xlsx,,pending
test_environment\오스카_TF\오스카 TF 인사_564.pdf,오스카 TF 인사_564.pdf,,pending
test_environment\오스카_TF\오스카 TF 재무_171.csv,오스카 TF 재무_171.csv,,pending
test_environment\오스카_TF\오스카 TF 재무_214.pdf,오스카 TF 재무_214.pdf,,pending
test_environment\오스카_TF\오스카 TF 재무_496.xlsx,오스카 TF 재무_496.xlsx,,pending
test_environment\오스카_TF\오스카 TF 재무_734.xlsx,오스카 TF 재무_734.xlsx,,pending
test_environment\오스카_TF\오스카 TF 회의록_154.md,오스카 TF 회의록_154.md,,pending
test_environment\오스카_TF\오스카 TF 회의록_339.txt,오스카 TF 회의록_339.txt,,pending
test_environment\오스카_TF\오스카 TF 회의록_425.docx,오스카 TF 회의록_425.docx,,pending
test_environment\오스카_TF\오스카 TF 회의록_525.docx,오스카 TF 회의록_525.docx,,pending
test_environment\오스카_TF\오스카 TF 회의록_560.txt,오스카 TF 회의록_560.txt,,pending
test_environment\오스카_TF\오스카 TF 회의록_627.txt,오스카 TF 회의록_627.txt,,pending
test_environment\오스카_TF\오스카 TF 회의록_697.txt,오스카 TF 회의록_697.txt,,pending
test_environment\오스카_TF\오스카 TF 회의록_908.docx,오스카 TF 회의록_908.docx,,pending
test_environment\오스카_TF\외부자료_오스카_148.docx,외부자료_오스카_148.docx,,pending
test_environment\오스카_TF\외부자료_오스카_492.pptx,외부자료_오스카_492.pptx,,pending
test_environment\오스카_TF\인사_오스카_TF_최종_887.pdf,인사_오스카_TF_최종_887.pdf,,pending
test_environment\오스카_TF\임시_보고_245.docx,임시_보고_245.docx,,pending
