original_path,file_name,new_path,status
test_environment\오스카 TF 보고서_605.docx,오스카 TF 보고서_605.docx,,pending
test_environment\오스카 TF 보고서_851.xlsx,오스카 TF 보고서_851.xlsx,,pending
test_environment\오스카 TF 인사_121.pdf,오스카 TF 인사_121.pdf,,pending
test_environment\오스카 TF 인사_125.xlsx,오스카 TF 인사_125.xlsx,,pending
test_environment\오스카 TF 인사_955.pdf,오스카 TF 인사_955.pdf,,pending
test_environment\오스카 TF 재무_386.csv,오스카 TF 재무_386.csv,,pending
test_environment\오스카 TF 재무_582.csv,오스카 TF 재무_582.csv,,pending
test_environment\오스카 TF 회의록_117.txt,오스카 TF 회의록_117.txt,,pending
test_environment\외부자료_골프_121.docx,외부자료_골프_121.docx,,pending
test_environment\외부자료_델타_136.psd,외부자료_델타_136.psd,,pending
test_environment\외부자료_로미오_342.pdf,외부자료_로미오_342.pdf,,pending
test_environment\외부자료_마이크_132.hwp,외부자료_마이크_132.hwp,,pending
test_environment\외부자료_마이크_816.csv,외부자료_마이크_816.csv,,pending
test_environment\외부자료_브라보_846.pptx,외부자료_브라보_846.pptx,,pending
test_environment\외부자료_시에라_101.js,외부자료_시에라_101.js,,pending
test_environment\외부자료_시에라_149.zip,외부자료_시에라_149.zip,,pending
test_environment\외부자료_알파_710.xlsx,외부자료_알파_710.xlsx,,pending
test_environment\외부자료_에코_273.psd,외부자료_에코_273.psd,,pending
test_environment\외부자료_에코_696.docx,외부자료_에코_696.docx,,pending
test_environment\외부자료_찰리_814.xlsx,외부자료_찰리_814.xlsx,,pending
test_environment\외부자료_찰리_926.java,외부자료_찰리_926.java,,pending
test_environment\외부자료_파파_508.jpg,외부자료_파파_508.jpg,,pending
test_environment\외부자료_폭스트롯_658.md,외부자료_폭스트롯_658.md,,pending
test_environment\외부자료_폭스트롯_719.pdf,외부자료_폭스트롯_719.pdf,,pending
test_environment\인디아 솔루션 개발_306.java,인디아 솔루션 개발_306.java,,pending
test_environment\인디아 솔루션 개발_335.java,인디아 솔루션 개발_335.java,,pending
test_environment\인디아 솔루션 계약서_241.docx,인디아 솔루션 계약서_241.docx,,pending
test_environment\인디아 솔루션 계약서_332.docx,인디아 솔루션 계약서_332.docx,,pending
test_environment\인디아 솔루션 계약서_826.docx,인디아 솔루션 계약서_826.docx,,pending
test_environment\인디아 솔루션 계약서_925.hwp,인디아 솔루션 계약서_925.hwp,,pending
test_environment\인디아 솔루션 계약서_932.pdf,인디아 솔루션 계약서_932.pdf,,pending
