original_path,file_name,new_path,status
test_environment\폭스트롯_분석\폭스트롯 분석 개발_402.java,폭스트롯 분석 개발_402.java,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 개발_697.sql,폭스트롯 분석 개발_697.sql,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 계약서_532.docx,폭스트롯 분석 계약서_532.docx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 계약서_588.pdf,폭스트롯 분석 계약서_588.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 계약서_731.pdf,폭스트롯 분석 계약서_731.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 기획서_165.docx,폭스트롯 분석 기획서_165.docx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 기획서_220.docx,폭스트롯 분석 기획서_220.docx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 기획서_282.pdf,폭스트롯 분석 기획서_282.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 기획서_406.pdf,폭스트롯 분석 기획서_406.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 기획서_498.pdf,폭스트롯 분석 기획서_498.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 기획서_832.pptx,폭스트롯 분석 기획서_832.pptx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 디자인_117.psd,폭스트롯 분석 디자인_117.psd,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 디자인_175.sketch,폭스트롯 분석 디자인_175.sketch,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 디자인_224.jpg,폭스트롯 분석 디자인_224.jpg,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 디자인_472.ai,폭스트롯 분석 디자인_472.ai,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 디자인_523.psd,폭스트롯 분석 디자인_523.psd,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 디자인_548.sketch,폭스트롯 분석 디자인_548.sketch,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 디자인_640.psd,폭스트롯 분석 디자인_640.psd,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 마케팅_206.pdf,폭스트롯 분석 마케팅_206.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 마케팅_263.jpg,폭스트롯 분석 마케팅_263.jpg,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 마케팅_676.pdf,폭스트롯 분석 마케팅_676.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 마케팅_779.pdf,폭스트롯 분석 마케팅_779.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 마케팅_940.pdf,폭스트롯 분석 마케팅_940.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 보고서_200.xlsx,폭스트롯 분석 보고서_200.xlsx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 보고서_805.pdf,폭스트롯 분석 보고서_805.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 인사_120.xlsx,폭스트롯 분석 인사_120.xlsx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 인사_191.pdf,폭스트롯 분석 인사_191.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 인사_212.docx,폭스트롯 분석 인사_212.docx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 인사_437.pdf,폭스트롯 분석 인사_437.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 인사_532.docx,폭스트롯 분석 인사_532.docx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 인사_590.xlsx,폭스트롯 분석 인사_590.xlsx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 인사_615.pdf,폭스트롯 분석 인사_615.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 인사_762.pdf,폭스트롯 분석 인사_762.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 인사_809.pdf,폭스트롯 분석 인사_809.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 인사_866.docx,폭스트롯 분석 인사_866.docx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 인사_928.docx,폭스트롯 분석 인사_928.docx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 재무_185.pdf,폭스트롯 분석 재무_185.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 재무_262.pdf,폭스트롯 분석 재무_262.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 재무_628.xlsx,폭스트롯 분석 재무_628.xlsx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 재무_895.pdf,폭스트롯 분석 재무_895.pdf,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 재무_973.xlsx,폭스트롯 분석 재무_973.xlsx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 회의록_103.docx,폭스트롯 분석 회의록_103.docx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 회의록_143.md,폭스트롯 분석 회의록_143.md,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 회의록_283.txt,폭스트롯 분석 회의록_283.txt,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 회의록_367.docx,폭스트롯 분석 회의록_367.docx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 회의록_732.md,폭스트롯 분석 회의록_732.md,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 회의록_898.txt,폭스트롯 분석 회의록_898.txt,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 회의록_963.docx,폭스트롯 분석 회의록_963.docx,,pending
test_environment\폭스트롯_분석\폭스트롯 분석 회의록_972.txt,폭스트롯 분석 회의록_972.txt,,pending
test_environment\폭스트롯_분석\회의록_폭스트롯_분석_최종_772.txt,회의록_폭스트롯_분석_최종_772.txt,,pending
test_environment\호텔_설계\Copy of 회의록_20240613_190.txt,Copy of 회의록_20240613_190.txt,,pending
test_environment\호텔_설계\Final_마케팅_호텔_설계_919.jpg,Final_마케팅_호텔_설계_919.jpg,,pending
test_environment\호텔_설계\Final_인사_호텔_설계_747.xlsx,Final_인사_호텔_설계_747.xlsx,,pending
test_environment\호텔_설계\계약서_호텔_설계_최종_516.hwp,계약서_호텔_설계_최종_516.hwp,,pending
test_environment\호텔_설계\계약서_호텔_설계_최종_929.pdf,계약서_호텔_설계_최종_929.pdf,,pending
test_environment\호텔_설계\마케팅_호텔_설계_최종_185.pdf,마케팅_호텔_설계_최종_185.pdf,,pending
test_environment\호텔_설계\마케팅_호텔_설계_최종_252.jpg,마케팅_호텔_설계_최종_252.jpg,,pending
test_environment\호텔_설계\마케팅_호텔_설계_최종_664.pdf,마케팅_호텔_설계_최종_664.pdf,,pending
test_environment\호텔_설계\마케팅_호텔_설계_최종_956.pptx,마케팅_호텔_설계_최종_956.pptx,,pending
test_environment\호텔_설계\백업_20240304_기획서_230.pptx,백업_20240304_기획서_230.pptx,,pending
test_environment\호텔_설계\백업_20240617_개발_527.py,백업_20240617_개발_527.py,,pending
test_environment\호텔_설계\백업_20241018_디자인_751.ai,백업_20241018_디자인_751.ai,,pending
test_environment\호텔_설계\보고자료_20240126_172.xlsx,보고자료_20240126_172.xlsx,,pending
test_environment\호텔_설계\보고자료_20240206_986.psd,보고자료_20240206_986.psd,,pending
test_environment\호텔_설계\보고자료_20240315_824.xlsx,보고자료_20240315_824.xlsx,,pending
test_environment\호텔_설계\보고자료_20240326_825.pptx,보고자료_20240326_825.pptx,,pending
test_environment\호텔_설계\보고자료_20240528_927.hwp,보고자료_20240528_927.hwp,,pending
test_environment\호텔_설계\외부자료_호텔_503.pdf,외부자료_호텔_503.pdf,,pending
test_environment\호텔_설계\외부자료_호텔_592.docx,외부자료_호텔_592.docx,,pending
test_environment\호텔_설계\외부자료_호텔_963.java,외부자료_호텔_963.java,,pending
test_environment\호텔_설계\인사_호텔_설계_최종_633.pdf,인사_호텔_설계_최종_633.pdf,,pending
test_environment\호텔_설계\임시_문서_572.zip,임시_문서_572.zip,,pending
test_environment\호텔_설계\임시_문서_683.pdf,임시_문서_683.pdf,,pending
test_environment\호텔_설계\임시_자료_463.md,임시_자료_463.md,,pending
test_environment\호텔_설계\임시_파일_294.js,임시_파일_294.js,,pending
test_environment\호텔_설계\정리필요_개발_471.java,정리필요_개발_471.java,,pending
test_environment\호텔_설계\정리필요_개발_919.py,정리필요_개발_919.py,,pending
test_environment\호텔_설계\정리필요_기획서_977.pdf,정리필요_기획서_977.pdf,,pending
test_environment\호텔_설계\정리필요_마케팅_367.jpg,정리필요_마케팅_367.jpg,,pending
test_environment\호텔_설계\정리필요_보고서_671.xlsx,정리필요_보고서_671.xlsx,,pending
test_environment\호텔_설계\정리필요_보고서_752.docx,정리필요_보고서_752.docx,,pending
test_environment\호텔_설계\호텔 설계 개발_131.zip,호텔 설계 개발_131.zip,,pending
test_environment\호텔_설계\호텔 설계 개발_377.sql,호텔 설계 개발_377.sql,,pending
test_environment\호텔_설계\호텔 설계 개발_954.js,호텔 설계 개발_954.js,,pending
test_environment\호텔_설계\호텔 설계 계약서_386.pdf,호텔 설계 계약서_386.pdf,,pending
test_environment\호텔_설계\호텔 설계 계약서_427.docx,호텔 설계 계약서_427.docx,,pending
test_environment\호텔_설계\호텔 설계 계약서_619.docx,호텔 설계 계약서_619.docx,,pending
test_environment\호텔_설계\호텔 설계 기획서_298.pptx,호텔 설계 기획서_298.pptx,,pending
test_environment\호텔_설계\호텔 설계 기획서_422.pptx,호텔 설계 기획서_422.pptx,,pending
test_environment\호텔_설계\호텔 설계 기획서_425.pdf,호텔 설계 기획서_425.pdf,,pending
test_environment\호텔_설계\호텔 설계 기획서_438.pptx,호텔 설계 기획서_438.pptx,,pending
test_environment\호텔_설계\호텔 설계 기획서_649.docx,호텔 설계 기획서_649.docx,,pending
test_environment\호텔_설계\호텔 설계 기획서_816.docx,호텔 설계 기획서_816.docx,,pending
test_environment\호텔_설계\호텔 설계 기획서_842.docx,호텔 설계 기획서_842.docx,,pending
test_environment\호텔_설계\호텔 설계 디자인_140.sketch,호텔 설계 디자인_140.sketch,,pending
test_environment\호텔_설계\호텔 설계 디자인_323.ai,호텔 설계 디자인_323.ai,,pending
test_environment\호텔_설계\호텔 설계 디자인_731.sketch,호텔 설계 디자인_731.sketch,,pending
test_environment\호텔_설계\호텔 설계 디자인_875.sketch,호텔 설계 디자인_875.sketch,,pending
test_environment\호텔_설계\호텔 설계 디자인_916.jpg,호텔 설계 디자인_916.jpg,,pending
test_environment\호텔_설계\호텔 설계 디자인_976.psd,호텔 설계 디자인_976.psd,,pending
