original_path,file_name,new_path,status
test_environment\보고서\브라보 프로젝트 보고서_581.xlsx,브라보 프로젝트 보고서_581.xlsx,,pending
test_environment\보고서\브라보 프로젝트 보고서_829.xlsx,브라보 프로젝트 보고서_829.xlsx,,pending
test_environment\보고서\시에라 재무 보고서_598.docx,시에라 재무 보고서_598.docx,,pending
test_environment\보고서\알파 프로젝트 보고서_515.pdf,알파 프로젝트 보고서_515.pdf,,pending
test_environment\보고서\알파 프로젝트 보고서_562.pdf,알파 프로젝트 보고서_562.pdf,,pending
test_environment\보고서\에코 시스템 보고서_223.pdf,에코 시스템 보고서_223.pdf,,pending
test_environment\보고서\에코 시스템 보고서_673.docx,에코 시스템 보고서_673.docx,,pending
test_environment\보고서\에코 시스템 보고서_727.docx,에코 시스템 보고서_727.docx,,pending
test_environment\보고서\에코 시스템 보고서_845.pdf,에코 시스템 보고서_845.pdf,,pending
test_environment\보고서\에코 시스템 보고서_883.pdf,에코 시스템 보고서_883.pdf,,pending
test_environment\보고서\오스카 TF 보고서_198.pdf,오스카 TF 보고서_198.pdf,,pending
test_environment\보고서\오스카 TF 보고서_576.xlsx,오스카 TF 보고서_576.xlsx,,pending
test_environment\보고서\오스카 TF 보고서_612.pdf,오스카 TF 보고서_612.pdf,,pending
test_environment\보고서\외부자료_에코_445.docx,외부자료_에코_445.docx,,pending
test_environment\보고서\외부자료_호텔_938.pdf,외부자료_호텔_938.pdf,,pending
test_environment\보고서\인디아 솔루션 보고서_166.pdf,인디아 솔루션 보고서_166.pdf,,pending
test_environment\보고서\인디아 솔루션 보고서_306.docx,인디아 솔루션 보고서_306.docx,,pending
test_environment\보고서\인디아 솔루션 보고서_406.pdf,인디아 솔루션 보고서_406.pdf,,pending
test_environment\보고서\인디아 솔루션 보고서_501.xlsx,인디아 솔루션 보고서_501.xlsx,,pending
test_environment\보고서\인디아 솔루션 보고서_693.docx,인디아 솔루션 보고서_693.docx,,pending
test_environment\보고서\임시_문서_161.xlsx,임시_문서_161.xlsx,,pending
test_environment\보고서\임시_문서_942.pdf,임시_문서_942.pdf,,pending
test_environment\보고서\임시_자료_287.pdf,임시_자료_287.pdf,,pending
test_environment\보고서\임시_파일_474.pdf,임시_파일_474.pdf,,pending
test_environment\보고서\정리필요_보고서_356.pdf,정리필요_보고서_356.pdf,,pending
test_environment\보고서\정리필요_보고서_688.docx,정리필요_보고서_688.docx,,pending
test_environment\보고서\정리필요_보고서_728.pdf,정리필요_보고서_728.pdf,,pending
