original_path,file_name,new_path,status
test_environment\탱고_고객지원\탱고 고객지원 재무_485.csv,탱고 고객지원 재무_485.csv,,pending
test_environment\탱고_고객지원\탱고 고객지원 재무_509.xlsx,탱고 고객지원 재무_509.xlsx,,pending
test_environment\탱고_고객지원\탱고 고객지원 재무_607.csv,탱고 고객지원 재무_607.csv,,pending
test_environment\탱고_고객지원\탱고 고객지원 재무_634.csv,탱고 고객지원 재무_634.csv,,pending
test_environment\탱고_고객지원\탱고 고객지원 재무_845.csv,탱고 고객지원 재무_845.csv,,pending
test_environment\탱고_고객지원\탱고 고객지원 회의록_116.md,탱고 고객지원 회의록_116.md,,pending
test_environment\탱고_고객지원\탱고 고객지원 회의록_383.docx,탱고 고객지원 회의록_383.docx,,pending
test_environment\탱고_고객지원\탱고 고객지원 회의록_421.md,탱고 고객지원 회의록_421.md,,pending
test_environment\탱고_고객지원\탱고 고객지원 회의록_450.md,탱고 고객지원 회의록_450.md,,pending
test_environment\탱고_고객지원\탱고 고객지원 회의록_504.txt,탱고 고객지원 회의록_504.txt,,pending
test_environment\탱고_고객지원\탱고 고객지원 회의록_868.txt,탱고 고객지원 회의록_868.txt,,pending
test_environment\탱고_고객지원\탱고 고객지원 회의록_891.md,탱고 고객지원 회의록_891.md,,pending
test_environment\파파_계약\Copy of 개발_20240123_232.js,Copy of 개발_20240123_232.js,,pending
test_environment\파파_계약\Copy of 개발_20240320_558.js,Copy of 개발_20240320_558.js,,pending
test_environment\파파_계약\백업_20240618_계약서_544.hwp,백업_20240618_계약서_544.hwp,,pending
test_environment\파파_계약\백업_20241214_보고서_355.docx,백업_20241214_보고서_355.docx,,pending
test_environment\파파_계약\보고자료_20240508_212.pdf,보고자료_20240508_212.pdf,,pending
test_environment\파파_계약\보고자료_20240622_703.csv,보고자료_20240622_703.csv,,pending
test_environment\파파_계약\외부자료_파파_379.pdf,외부자료_파파_379.pdf,,pending
test_environment\파파_계약\인사_파파_계약_최종_107.xlsx,인사_파파_계약_최종_107.xlsx,,pending
test_environment\파파_계약\임시_자료_320.jpg,임시_자료_320.jpg,,pending
test_environment\파파_계약\임시_자료_508.java,임시_자료_508.java,,pending
test_environment\파파_계약\정리필요_기획서_493.docx,정리필요_기획서_493.docx,,pending
test_environment\파파_계약\정리필요_기획서_906.docx,정리필요_기획서_906.docx,,pending
test_environment\파파_계약\정리필요_재무_769.pdf,정리필요_재무_769.pdf,,pending
test_environment\파파_계약\정리필요_회의록_786.docx,정리필요_회의록_786.docx,,pending
test_environment\파파_계약\파파 계약 개발_208.zip,파파 계약 개발_208.zip,,pending
test_environment\파파_계약\파파 계약 개발_339.java,파파 계약 개발_339.java,,pending
test_environment\파파_계약\파파 계약 개발_623.js,파파 계약 개발_623.js,,pending
