original_path,file_name,new_path,status
test_environment\탱고 고객지원 재무_975.pdf,탱고 고객지원 재무_975.pdf,,pending
test_environment\탱고 고객지원 회의록_110.docx,탱고 고객지원 회의록_110.docx,,pending
test_environment\탱고 고객지원 회의록_275.docx,탱고 고객지원 회의록_275.docx,,pending
test_environment\탱고 고객지원 회의록_291.md,탱고 고객지원 회의록_291.md,,pending
test_environment\탱고 고객지원 회의록_545.docx,탱고 고객지원 회의록_545.docx,,pending
test_environment\탱고 고객지원 회의록_733.md,탱고 고객지원 회의록_733.md,,pending
test_environment\파파 계약 개발_681.py,파파 계약 개발_681.py,,pending
test_environment\파파 계약 개발_937.js,파파 계약 개발_937.js,,pending
test_environment\파파 계약 기획서_783.pptx,파파 계약 기획서_783.pptx,,pending
test_environment\파파 계약 디자인_587.jpg,파파 계약 디자인_587.jpg,,pending
test_environment\파파 계약 디자인_641.jpg,파파 계약 디자인_641.jpg,,pending
test_environment\파파 계약 마케팅_585.pptx,파파 계약 마케팅_585.pptx,,pending
test_environment\파파 계약 마케팅_946.jpg,파파 계약 마케팅_946.jpg,,pending
test_environment\파파 계약 보고서_531.xlsx,파파 계약 보고서_531.xlsx,,pending
test_environment\파파 계약 보고서_767.xlsx,파파 계약 보고서_767.xlsx,,pending
test_environment\파파 계약 보고서_846.docx,파파 계약 보고서_846.docx,,pending
test_environment\파파 계약 보고서_950.xlsx,파파 계약 보고서_950.xlsx,,pending
test_environment\파파 계약 인사_443.docx,파파 계약 인사_443.docx,,pending
test_environment\파파 계약 인사_481.pdf,파파 계약 인사_481.pdf,,pending
test_environment\파파 계약 인사_519.docx,파파 계약 인사_519.docx,,pending
test_environment\파파 계약 인사_575.docx,파파 계약 인사_575.docx,,pending
test_environment\파파 계약 회의록_185.docx,파파 계약 회의록_185.docx,,pending
test_environment\파파 계약 회의록_366.md,파파 계약 회의록_366.md,,pending
test_environment\파파 계약 회의록_415.txt,파파 계약 회의록_415.txt,,pending
test_environment\파파 계약 회의록_470.txt,파파 계약 회의록_470.txt,,pending
test_environment\파파 계약 회의록_731.txt,파파 계약 회의록_731.txt,,pending
test_environment\파파 계약 회의록_955.docx,파파 계약 회의록_955.docx,,pending
test_environment\파파 계약 회의록_966.md,파파 계약 회의록_966.md,,pending
test_environment\폭스트롯 분석 개발_326.py,폭스트롯 분석 개발_326.py,,pending
test_environment\폭스트롯 분석 개발_353.java,폭스트롯 분석 개발_353.java,,pending
test_environment\폭스트롯 분석 개발_725.js,폭스트롯 분석 개발_725.js,,pending
test_environment\폭스트롯 분석 계약서_104.hwp,폭스트롯 분석 계약서_104.hwp,,pending
test_environment\폭스트롯 분석 계약서_462.hwp,폭스트롯 분석 계약서_462.hwp,,pending
test_environment\폭스트롯 분석 계약서_801.hwp,폭스트롯 분석 계약서_801.hwp,,pending
test_environment\폭스트롯 분석 기획서_444.pptx,폭스트롯 분석 기획서_444.pptx,,pending
test_environment\폭스트롯 분석 마케팅_513.jpg,폭스트롯 분석 마케팅_513.jpg,,pending
test_environment\폭스트롯 분석 마케팅_618.jpg,폭스트롯 분석 마케팅_618.jpg,,pending
test_environment\폭스트롯 분석 보고서_143.docx,폭스트롯 분석 보고서_143.docx,,pending
test_environment\폭스트롯 분석 보고서_856.pdf,폭스트롯 분석 보고서_856.pdf,,pending
test_environment\폭스트롯 분석 인사_279.pdf,폭스트롯 분석 인사_279.pdf,,pending
test_environment\폭스트롯 분석 인사_842.pdf,폭스트롯 분석 인사_842.pdf,,pending
test_environment\폭스트롯 분석 인사_865.xlsx,폭스트롯 분석 인사_865.xlsx,,pending
test_environment\폭스트롯 분석 재무_216.csv,폭스트롯 분석 재무_216.csv,,pending
test_environment\폭스트롯 분석 재무_576.xlsx,폭스트롯 분석 재무_576.xlsx,,pending
test_environment\폭스트롯 분석 재무_785.xlsx,폭스트롯 분석 재무_785.xlsx,,pending
test_environment\폭스트롯 분석 재무_936.xlsx,폭스트롯 분석 재무_936.xlsx,,pending
test_environment\폭스트롯 분석 회의록_349.docx,폭스트롯 분석 회의록_349.docx,,pending
test_environment\호텔 설계 개발_267.js,호텔 설계 개발_267.js,,pending
