original_path,file_name,new_path,status
test_environment\에코_시스템\에코 시스템 디자인_316.psd,에코 시스템 디자인_316.psd,,pending
test_environment\에코_시스템\에코 시스템 디자인_412.psd,에코 시스템 디자인_412.psd,,pending
test_environment\에코_시스템\에코 시스템 디자인_582.png,에코 시스템 디자인_582.png,,pending
test_environment\에코_시스템\에코 시스템 디자인_625.psd,에코 시스템 디자인_625.psd,,pending
test_environment\에코_시스템\에코 시스템 디자인_699.ai,에코 시스템 디자인_699.ai,,pending
test_environment\에코_시스템\에코 시스템 디자인_884.psd,에코 시스템 디자인_884.psd,,pending
test_environment\에코_시스템\에코 시스템 디자인_957.sketch,에코 시스템 디자인_957.sketch,,pending
test_environment\에코_시스템\에코 시스템 마케팅_157.pdf,에코 시스템 마케팅_157.pdf,,pending
test_environment\에코_시스템\에코 시스템 마케팅_168.pptx,에코 시스템 마케팅_168.pptx,,pending
test_environment\에코_시스템\에코 시스템 마케팅_544.pdf,에코 시스템 마케팅_544.pdf,,pending
test_environment\에코_시스템\에코 시스템 마케팅_918.pdf,에코 시스템 마케팅_918.pdf,,pending
test_environment\에코_시스템\에코 시스템 마케팅_984.pdf,에코 시스템 마케팅_984.pdf,,pending
test_environment\에코_시스템\에코 시스템 마케팅_997.pptx,에코 시스템 마케팅_997.pptx,,pending
test_environment\에코_시스템\에코 시스템 보고서_164.docx,에코 시스템 보고서_164.docx,,pending
test_environment\에코_시스템\에코 시스템 보고서_416.xlsx,에코 시스템 보고서_416.xlsx,,pending
test_environment\에코_시스템\에코 시스템 보고서_635.pdf,에코 시스템 보고서_635.pdf,,pending
test_environment\에코_시스템\에코 시스템 보고서_647.xlsx,에코 시스템 보고서_647.xlsx,,pending
test_environment\에코_시스템\에코 시스템 보고서_674.docx,에코 시스템 보고서_674.docx,,pending
test_environment\에코_시스템\에코 시스템 보고서_690.docx,에코 시스템 보고서_690.docx,,pending
test_environment\에코_시스템\에코 시스템 보고서_740.xlsx,에코 시스템 보고서_740.xlsx,,pending
test_environment\에코_시스템\에코 시스템 보고서_799.pdf,에코 시스템 보고서_799.pdf,,pending
test_environment\에코_시스템\에코 시스템 보고서_814.pdf,에코 시스템 보고서_814.pdf,,pending
test_environment\에코_시스템\에코 시스템 인사_235.docx,에코 시스템 인사_235.docx,,pending
test_environment\에코_시스템\에코 시스템 인사_254.xlsx,에코 시스템 인사_254.xlsx,,pending
test_environment\에코_시스템\에코 시스템 인사_397.docx,에코 시스템 인사_397.docx,,pending
test_environment\에코_시스템\에코 시스템 인사_470.xlsx,에코 시스템 인사_470.xlsx,,pending
test_environment\에코_시스템\에코 시스템 인사_539.xlsx,에코 시스템 인사_539.xlsx,,pending
test_environment\에코_시스템\에코 시스템 인사_662.xlsx,에코 시스템 인사_662.xlsx,,pending
test_environment\에코_시스템\에코 시스템 재무_154.pdf,에코 시스템 재무_154.pdf,,pending
test_environment\에코_시스템\에코 시스템 재무_206.pdf,에코 시스템 재무_206.pdf,,pending
test_environment\에코_시스템\에코 시스템 재무_265.pdf,에코 시스템 재무_265.pdf,,pending
test_environment\에코_시스템\에코 시스템 재무_343.xlsx,에코 시스템 재무_343.xlsx,,pending
test_environment\에코_시스템\에코 시스템 재무_525.pdf,에코 시스템 재무_525.pdf,,pending
test_environment\에코_시스템\에코 시스템 재무_531.pdf,에코 시스템 재무_531.pdf,,pending
test_environment\에코_시스템\에코 시스템 재무_535.csv,에코 시스템 재무_535.csv,,pending
test_environment\에코_시스템\에코 시스템 재무_554.csv,에코 시스템 재무_554.csv,,pending
test_environment\에코_시스템\에코 시스템 재무_569.pdf,에코 시스템 재무_569.pdf,,pending
test_environment\에코_시스템\에코 시스템 재무_572.xlsx,에코 시스템 재무_572.xlsx,,pending
test_environment\에코_시스템\에코 시스템 재무_814.pdf,에코 시스템 재무_814.pdf,,pending
test_environment\에코_시스템\에코 시스템 재무_841.csv,에코 시스템 재무_841.csv,,pending
test_environment\에코_시스템\에코 시스템 재무_949.csv,에코 시스템 재무_949.csv,,pending
test_environment\에코_시스템\에코 시스템 회의록_130.txt,에코 시스템 회의록_130.txt,,pending
test_environment\에코_시스템\에코 시스템 회의록_540.docx,에코 시스템 회의록_540.docx,,pending
test_environment\에코_시스템\에코 시스템 회의록_545.md,에코 시스템 회의록_545.md,,pending
test_environment\에코_시스템\에코 시스템 회의록_582.txt,에코 시스템 회의록_582.txt,,pending
test_environment\에코_시스템\에코 시스템 회의록_584.md,에코 시스템 회의록_584.md,,pending
test_environment\에코_시스템\에코 시스템 회의록_697.md,에코 시스템 회의록_697.md,,pending
test_environment\에코_시스템\에코 시스템 회의록_982.txt,에코 시스템 회의록_982.txt,,pending
test_environment\에코_시스템\외부자료_에코_139.csv,외부자료_에코_139.csv,,pending
test_environment\에코_시스템\외부자료_에코_312.psd,외부자료_에코_312.psd,,pending
test_environment\에코_시스템\외부자료_에코_422.zip,외부자료_에코_422.zip,,pending
test_environment\에코_시스템\임시_문서_562.docx,임시_문서_562.docx,,pending
test_environment\에코_시스템\재무_에코_시스템_최종_461.xlsx,재무_에코_시스템_최종_461.xlsx,,pending
test_environment\에코_시스템\정리필요_개발_205.java,정리필요_개발_205.java,,pending
test_environment\에코_시스템\정리필요_인사_239.docx,정리필요_인사_239.docx,,pending
test_environment\에코_시스템\정리필요_인사_351.pdf,정리필요_인사_351.pdf,,pending
test_environment\에코_시스템\정리필요_회의록_567.txt,정리필요_회의록_567.txt,,pending
test_environment\오스카_TF\Copy of 개발_20240517_995.zip,Copy of 개발_20240517_995.zip,,pending
test_environment\오스카_TF\Copy of 계약서_20240510_756.pdf,Copy of 계약서_20240510_756.pdf,,pending
test_environment\오스카_TF\Copy of 기획서_20240527_273.pptx,Copy of 기획서_20240527_273.pptx,,pending
test_environment\오스카_TF\Copy of 마케팅_20241209_779.pdf,Copy of 마케팅_20241209_779.pdf,,pending
test_environment\오스카_TF\Copy of 보고서_20240201_698.xlsx,Copy of 보고서_20240201_698.xlsx,,pending
test_environment\오스카_TF\Copy of 보고서_20240215_307.xlsx,Copy of 보고서_20240215_307.xlsx,,pending
test_environment\오스카_TF\Copy of 인사_20240509_724.docx,Copy of 인사_20240509_724.docx,,pending
test_environment\오스카_TF\Copy of 재무_20241126_751.xlsx,Copy of 재무_20241126_751.xlsx,,pending
test_environment\오스카_TF\Final_디자인_오스카_TF_965.sketch,Final_디자인_오스카_TF_965.sketch,,pending
test_environment\오스카_TF\Final_마케팅_오스카_TF_779.jpg,Final_마케팅_오스카_TF_779.jpg,,pending
test_environment\오스카_TF\백업_20240104_개발_953.js,백업_20240104_개발_953.js,,pending
test_environment\오스카_TF\백업_20240807_재무_514.xlsx,백업_20240807_재무_514.xlsx,,pending
test_environment\오스카_TF\백업_20241223_회의록_435.md,백업_20241223_회의록_435.md,,pending
test_environment\오스카_TF\보고자료_20240307_754.pdf,보고자료_20240307_754.pdf,,pending
test_environment\오스카_TF\보고자료_20240520_617.sketch,보고자료_20240520_617.sketch,,pending
test_environment\오스카_TF\보고자료_20240816_779.pdf,보고자료_20240816_779.pdf,,pending
test_environment\오스카_TF\보고자료_20241012_411.docx,보고자료_20241012_411.docx,,pending
test_environment\오스카_TF\보고자료_20241221_165.csv,보고자료_20241221_165.csv,,pending
test_environment\오스카_TF\오스카 TF 개발_240.sql,오스카 TF 개발_240.sql,,pending
test_environment\오스카_TF\오스카 TF 개발_260.java,오스카 TF 개발_260.java,,pending
test_environment\오스카_TF\오스카 TF 개발_319.java,오스카 TF 개발_319.java,,pending
test_environment\오스카_TF\오스카 TF 개발_375.js,오스카 TF 개발_375.js,,pending
test_environment\오스카_TF\오스카 TF 개발_728.sql,오스카 TF 개발_728.sql,,pending
test_environment\오스카_TF\오스카 TF 개발_785.sql,오스카 TF 개발_785.sql,,pending
test_environment\오스카_TF\오스카 TF 개발_897.sql,오스카 TF 개발_897.sql,,pending
test_environment\오스카_TF\오스카 TF 개발_935.py,오스카 TF 개발_935.py,,pending
