original_path,file_name,new_path,status
test_environment\Copy of 개발_20240323_367.py,Copy of 개발_20240323_367.py,organized_files\Uncategorized\개발\Uncategorized_개발_20240323_367.py,processed
test_environment\Copy of 개발_20240410_323.java,Copy of 개발_20240410_323.java,organized_files\Uncategorized\개발\Uncategorized_개발_20240410_323.java,processed
test_environment\Copy of 개발_20240819_734.sql,Copy of 개발_20240819_734.sql,organized_files\Uncategorized\개발\Uncategorized_개발_20240819_734.sql,processed
test_environment\Copy of 개발_20241124_290.java,Copy of 개발_20241124_290.java,organized_files\Uncategorized\개발\Uncategorized_개발_20241124_290.java,processed
test_environment\Copy of 계약서_20240128_171.docx,Copy of 계약서_20240128_171.docx,organized_files\Uncategorized\계약서\Uncategorized_계약서_20240128_171.docx,processed
test_environment\Copy of 계약서_20240420_296.hwp,Copy of 계약서_20240420_296.hwp,organized_files\Uncategorized\계약서\Uncategorized_계약서_20240420_296.hwp,processed
test_environment\Copy of 계약서_20240526_607.pdf,Copy of 계약서_20240526_607.pdf,organized_files\Uncategorized\계약서\Uncategorized_계약서_20240526_607.pdf,processed
test_environment\Copy of 기획서_20240815_639.pptx,Copy of 기획서_20240815_639.pptx,organized_files\Uncategorized\기획서\Uncategorized_기획서_20240815_639.pptx,processed
test_environment\Copy of 기획서_20240817_413.pptx,Copy of 기획서_20240817_413.pptx,organized_files\Uncategorized\기획서\Uncategorized_기획서_20240817_413.pptx,processed
test_environment\Copy of 디자인_20240224_526.png,Copy of 디자인_20240224_526.png,organized_files\Uncategorized\디자인\Uncategorized_디자인_20240224_526.png,processed
test_environment\Copy of 디자인_20240614_284.jpg,Copy of 디자인_20240614_284.jpg,organized_files\Uncategorized\디자인\Uncategorized_디자인_20240614_284.jpg,processed
test_environment\Copy of 디자인_20241004_918.ai,Copy of 디자인_20241004_918.ai,organized_files\Uncategorized\디자인\Uncategorized_디자인_20241004_918.ai,processed
test_environment\Copy of 보고서_20240422_146.docx,Copy of 보고서_20240422_146.docx,organized_files\Uncategorized\보고서\Uncategorized_보고서_20240422_146.docx,processed
test_environment\Copy of 보고서_20240503_925.xlsx,Copy of 보고서_20240503_925.xlsx,organized_files\Uncategorized\보고서\Uncategorized_보고서_20240503_925.xlsx,processed
test_environment\Copy of 인사_20240109_912.docx,Copy of 인사_20240109_912.docx,organized_files\Uncategorized\인사\Uncategorized_인사_20240109_912.docx,processed
test_environment\Copy of 인사_20240816_619.xlsx,Copy of 인사_20240816_619.xlsx,organized_files\Uncategorized\인사\Uncategorized_인사_20240816_619.xlsx,processed
test_environment\Copy of 재무_20240218_138.pdf,Copy of 재무_20240218_138.pdf,organized_files\Uncategorized\재무\Uncategorized_재무_20240218_138.pdf,processed
test_environment\Copy of 재무_20240808_218.pdf,Copy of 재무_20240808_218.pdf,organized_files\Uncategorized\재무\Uncategorized_재무_20240808_218.pdf,processed
test_environment\Copy of 회의록_20241007_753.docx,Copy of 회의록_20241007_753.docx,organized_files\Uncategorized\회의록\Uncategorized_회의록_20241007_753.docx,processed
test_environment\Copy of 회의록_20241127_110.txt,Copy of 회의록_20241127_110.txt,organized_files\Uncategorized\회의록\Uncategorized_회의록_20241127_110.txt,processed
test_environment\Final_개발_마이크_데이터_692.py,Final_개발_마이크_데이터_692.py,organized_files\마이크 데이터\개발\마이크 데이터_개발.py,processed
test_environment\Final_개발_오스카_TF_738.sql,Final_개발_오스카_TF_738.sql,organized_files\오스카 TF\개발\오스카 TF_개발.sql,processed
test_environment\Final_개발_탱고_고객지원_196.zip,Final_개발_탱고_고객지원_196.zip,organized_files\탱고 고객지원\개발\탱고 고객지원_개발.zip,processed
test_environment\Final_계약서_로미오_영업_444.pdf,Final_계약서_로미오_영업_444.pdf,organized_files\로미오 영업\계약서\로미오 영업_계약서.pdf,processed
test_environment\Final_기획서_노벰버_보고_122.pdf,Final_기획서_노벰버_보고_122.pdf,organized_files\노벰버 보고\기획서\노벰버 보고_기획서.pdf,processed
test_environment\Final_기획서_마이크_데이터_465.pptx,Final_기획서_마이크_데이터_465.pptx,organized_files\마이크 데이터\기획서\마이크 데이터_기획서.pptx,processed
test_environment\Final_디자인_퀘벡_품질관리_683.png,Final_디자인_퀘벡_품질관리_683.png,organized_files\퀘벡 품질관리\디자인\퀘벡 품질관리_디자인.png,processed
test_environment\Final_마케팅_골프_개발_966.pptx,Final_마케팅_골프_개발_966.pptx,organized_files\골프 개발\개발\골프 개발_개발_마케팅_966.pptx,processed
test_environment\Final_마케팅_로미오_영업_155.jpg,Final_마케팅_로미오_영업_155.jpg,organized_files\로미오 영업\마케팅\로미오 영업_마케팅.jpg,processed
test_environment\Final_보고서_델타_기획_108.xlsx,Final_보고서_델타_기획_108.xlsx,organized_files\델타 기획\보고서\델타 기획_보고서.xlsx,processed
test_environment\Final_보고서_알파_프로젝트_693.docx,Final_보고서_알파_프로젝트_693.docx,organized_files\알파 프로젝트\보고서\알파 프로젝트_보고서.docx,processed
test_environment\Final_보고서_탱고_고객지원_450.xlsx,Final_보고서_탱고_고객지원_450.xlsx,organized_files\탱고 고객지원\보고서\탱고 고객지원_보고서.xlsx,processed
test_environment\Final_인사_에코_시스템_807.xlsx,Final_인사_에코_시스템_807.xlsx,organized_files\에코 시스템\인사\에코 시스템_인사.xlsx,processed
test_environment\Final_재무_골프_개발_624.csv,Final_재무_골프_개발_624.csv,organized_files\골프 개발\개발\골프 개발_개발_재무_624.csv,processed
test_environment\Final_재무_노벰버_보고_725.csv,Final_재무_노벰버_보고_725.csv,organized_files\노벰버 보고\재무\노벰버 보고_재무.csv,processed
test_environment\Final_재무_오스카_TF_864.xlsx,Final_재무_오스카_TF_864.xlsx,organized_files\오스카 TF\재무\오스카 TF_재무.xlsx,processed
test_environment\개발_인디아_솔루션_최종_735.py,개발_인디아_솔루션_최종_735.py,organized_files\인디아 솔루션\개발\인디아 솔루션_개발.py,processed
test_environment\개발_찰리_프로젝트_최종_267.sql,개발_찰리_프로젝트_최종_267.sql,organized_files\찰리 프로젝트\개발\찰리 프로젝트_개발.sql,processed
