original_path,file_name,new_path,status
test_environment\노벰버_보고\노벰버 보고 마케팅_633.pptx,노벰버 보고 마케팅_633.pptx,,pending
test_environment\노벰버_보고\노벰버 보고 마케팅_823.pdf,노벰버 보고 마케팅_823.pdf,,pending
test_environment\노벰버_보고\노벰버 보고 보고서_489.xlsx,노벰버 보고 보고서_489.xlsx,,pending
test_environment\노벰버_보고\노벰버 보고 보고서_600.pdf,노벰버 보고 보고서_600.pdf,,pending
test_environment\노벰버_보고\노벰버 보고 보고서_809.xlsx,노벰버 보고 보고서_809.xlsx,,pending
test_environment\노벰버_보고\노벰버 보고 인사_148.pdf,노벰버 보고 인사_148.pdf,,pending
test_environment\노벰버_보고\노벰버 보고 인사_248.xlsx,노벰버 보고 인사_248.xlsx,,pending
test_environment\노벰버_보고\노벰버 보고 인사_254.docx,노벰버 보고 인사_254.docx,,pending
test_environment\노벰버_보고\노벰버 보고 인사_466.docx,노벰버 보고 인사_466.docx,,pending
test_environment\노벰버_보고\노벰버 보고 인사_525.docx,노벰버 보고 인사_525.docx,,pending
test_environment\노벰버_보고\노벰버 보고 인사_612.xlsx,노벰버 보고 인사_612.xlsx,,pending
test_environment\노벰버_보고\노벰버 보고 인사_649.docx,노벰버 보고 인사_649.docx,,pending
test_environment\노벰버_보고\노벰버 보고 인사_896.xlsx,노벰버 보고 인사_896.xlsx,,pending
test_environment\노벰버_보고\노벰버 보고 재무_705.pdf,노벰버 보고 재무_705.pdf,,pending
test_environment\노벰버_보고\노벰버 보고 재무_728.csv,노벰버 보고 재무_728.csv,,pending
test_environment\노벰버_보고\노벰버 보고 재무_825.xlsx,노벰버 보고 재무_825.xlsx,,pending
test_environment\노벰버_보고\노벰버 보고 회의록_318.txt,노벰버 보고 회의록_318.txt,,pending
test_environment\노벰버_보고\노벰버 보고 회의록_337.docx,노벰버 보고 회의록_337.docx,,pending
test_environment\노벰버_보고\노벰버 보고 회의록_409.md,노벰버 보고 회의록_409.md,,pending
test_environment\노벰버_보고\노벰버 보고 회의록_530.md,노벰버 보고 회의록_530.md,,pending
test_environment\노벰버_보고\노벰버 보고 회의록_580.txt,노벰버 보고 회의록_580.txt,,pending
test_environment\노벰버_보고\노벰버 보고 회의록_635.docx,노벰버 보고 회의록_635.docx,,pending
test_environment\노벰버_보고\노벰버 보고 회의록_797.md,노벰버 보고 회의록_797.md,,pending
test_environment\노벰버_보고\노벰버 보고 회의록_818.docx,노벰버 보고 회의록_818.docx,,pending
test_environment\노벰버_보고\노벰버 보고 회의록_832.txt,노벰버 보고 회의록_832.txt,,pending
test_environment\노벰버_보고\마케팅_노벰버_보고_최종_218.pptx,마케팅_노벰버_보고_최종_218.pptx,,pending
test_environment\노벰버_보고\마케팅_노벰버_보고_최종_382.jpg,마케팅_노벰버_보고_최종_382.jpg,,pending
test_environment\노벰버_보고\마케팅_노벰버_보고_최종_877.pdf,마케팅_노벰버_보고_최종_877.pdf,,pending
test_environment\노벰버_보고\백업_20240404_재무_352.pdf,백업_20240404_재무_352.pdf,,pending
test_environment\노벰버_보고\백업_20240620_계약서_814.pdf,백업_20240620_계약서_814.pdf,,pending
test_environment\노벰버_보고\백업_20241006_계약서_497.hwp,백업_20241006_계약서_497.hwp,,pending
test_environment\노벰버_보고\보고자료_20240107_730.csv,보고자료_20240107_730.csv,,pending
test_environment\노벰버_보고\보고자료_20240109_865.pdf,보고자료_20240109_865.pdf,,pending
test_environment\노벰버_보고\보고자료_20240912_781.docx,보고자료_20240912_781.docx,,pending
test_environment\노벰버_보고\외부자료_노벰버_461.docx,외부자료_노벰버_461.docx,,pending
test_environment\노벰버_보고\외부자료_노벰버_686.txt,외부자료_노벰버_686.txt,,pending
test_environment\노벰버_보고\임시_문서_753.pptx,임시_문서_753.pptx,,pending
test_environment\노벰버_보고\임시_보고_451.jpg,임시_보고_451.jpg,,pending
test_environment\노벰버_보고\재무_노벰버_보고_최종_560.csv,재무_노벰버_보고_최종_560.csv,,pending
test_environment\노벰버_보고\정리필요_보고서_328.docx,정리필요_보고서_328.docx,,pending
test_environment\델타_기획\Copy of 개발_20240416_459.zip,Copy of 개발_20240416_459.zip,,pending
test_environment\델타_기획\Copy of 마케팅_20240211_178.pdf,Copy of 마케팅_20240211_178.pdf,,pending
test_environment\델타_기획\Final_개발_델타_기획_805.sql,Final_개발_델타_기획_805.sql,,pending
test_environment\델타_기획\Final_기획서_델타_기획_517.pdf,Final_기획서_델타_기획_517.pdf,,pending
test_environment\델타_기획\Final_디자인_델타_기획_344.sketch,Final_디자인_델타_기획_344.sketch,,pending
test_environment\델타_기획\Final_재무_델타_기획_859.csv,Final_재무_델타_기획_859.csv,,pending
test_environment\델타_기획\기획서_델타_기획_최종_857.pptx,기획서_델타_기획_최종_857.pptx,,pending
test_environment\델타_기획\델타 기획 개발_120.sql,델타 기획 개발_120.sql,,pending
test_environment\델타_기획\델타 기획 개발_805.js,델타 기획 개발_805.js,,pending
test_environment\델타_기획\델타 기획 계약서_353.hwp,델타 기획 계약서_353.hwp,,pending
test_environment\델타_기획\델타 기획 계약서_651.docx,델타 기획 계약서_651.docx,,pending
test_environment\델타_기획\델타 기획 계약서_707.docx,델타 기획 계약서_707.docx,,pending
test_environment\델타_기획\델타 기획 계약서_720.docx,델타 기획 계약서_720.docx,,pending
test_environment\델타_기획\델타 기획 계약서_798.pdf,델타 기획 계약서_798.pdf,,pending
test_environment\델타_기획\델타 기획 계약서_951.hwp,델타 기획 계약서_951.hwp,,pending
test_environment\델타_기획\델타 기획 계약서_951.pdf,델타 기획 계약서_951.pdf,,pending
test_environment\델타_기획\델타 기획 기획서_109.pptx,델타 기획 기획서_109.pptx,,pending
test_environment\델타_기획\델타 기획 기획서_443.docx,델타 기획 기획서_443.docx,,pending
test_environment\델타_기획\델타 기획 기획서_517.pptx,델타 기획 기획서_517.pptx,,pending
test_environment\델타_기획\델타 기획 기획서_632.docx,델타 기획 기획서_632.docx,,pending
test_environment\델타_기획\델타 기획 기획서_651.pdf,델타 기획 기획서_651.pdf,,pending
test_environment\델타_기획\델타 기획 기획서_925.pdf,델타 기획 기획서_925.pdf,,pending
