original_path,file_name,new_path,status
test_environment\디자인\파파 계약 디자인_252.sketch,파파 계약 디자인_252.sketch,,pending
test_environment\디자인\파파 계약 디자인_372.ai,파파 계약 디자인_372.ai,,pending
test_environment\디자인\파파 계약 디자인_435.png,파파 계약 디자인_435.png,,pending
test_environment\디자인\파파 계약 디자인_473.png,파파 계약 디자인_473.png,,pending
test_environment\디자인\파파 계약 디자인_478.ai,파파 계약 디자인_478.ai,,pending
test_environment\디자인\파파 계약 디자인_487.png,파파 계약 디자인_487.png,,pending
test_environment\디자인\폭스트롯 분석 디자인_235.sketch,폭스트롯 분석 디자인_235.sketch,,pending
test_environment\디자인\폭스트롯 분석 디자인_326.jpg,폭스트롯 분석 디자인_326.jpg,,pending
test_environment\디자인\폭스트롯 분석 디자인_399.jpg,폭스트롯 분석 디자인_399.jpg,,pending
test_environment\디자인\폭스트롯 분석 디자인_994.jpg,폭스트롯 분석 디자인_994.jpg,,pending
test_environment\디자인\호텔 설계 디자인_325.psd,호텔 설계 디자인_325.psd,,pending
test_environment\디자인\호텔 설계 디자인_621.png,호텔 설계 디자인_621.png,,pending
test_environment\디자인\호텔 설계 디자인_648.png,호텔 설계 디자인_648.png,,pending
test_environment\로미오_영업\Copy of 계약서_20240204_528.pdf,Copy of 계약서_20240204_528.pdf,,pending
test_environment\로미오_영업\Final_개발_로미오_영업_995.sql,Final_개발_로미오_영업_995.sql,,pending
test_environment\로미오_영업\Final_계약서_로미오_영업_404.pdf,Final_계약서_로미오_영업_404.pdf,,pending
test_environment\로미오_영업\계약서_로미오_영업_최종_239.pdf,계약서_로미오_영업_최종_239.pdf,,pending
test_environment\로미오_영업\디자인_로미오_영업_최종_784.sketch,디자인_로미오_영업_최종_784.sketch,,pending
test_environment\로미오_영업\로미오 영업 개발_369.js,로미오 영업 개발_369.js,,pending
test_environment\로미오_영업\로미오 영업 개발_435.js,로미오 영업 개발_435.js,,pending
test_environment\로미오_영업\로미오 영업 개발_817.sql,로미오 영업 개발_817.sql,,pending
test_environment\로미오_영업\로미오 영업 계약서_186.pdf,로미오 영업 계약서_186.pdf,,pending
test_environment\로미오_영업\로미오 영업 계약서_224.hwp,로미오 영업 계약서_224.hwp,,pending
test_environment\로미오_영업\로미오 영업 계약서_459.pdf,로미오 영업 계약서_459.pdf,,pending
test_environment\로미오_영업\로미오 영업 계약서_940.hwp,로미오 영업 계약서_940.hwp,,pending
test_environment\로미오_영업\로미오 영업 계약서_973.docx,로미오 영업 계약서_973.docx,,pending
test_environment\로미오_영업\로미오 영업 기획서_280.pdf,로미오 영업 기획서_280.pdf,,pending
test_environment\로미오_영업\로미오 영업 기획서_283.pdf,로미오 영업 기획서_283.pdf,,pending
test_environment\로미오_영업\로미오 영업 기획서_397.docx,로미오 영업 기획서_397.docx,,pending
test_environment\로미오_영업\로미오 영업 기획서_436.pdf,로미오 영업 기획서_436.pdf,,pending
test_environment\로미오_영업\로미오 영업 기획서_440.pdf,로미오 영업 기획서_440.pdf,,pending
test_environment\로미오_영업\로미오 영업 기획서_545.pdf,로미오 영업 기획서_545.pdf,,pending
test_environment\로미오_영업\로미오 영업 기획서_703.pdf,로미오 영업 기획서_703.pdf,,pending
test_environment\로미오_영업\로미오 영업 기획서_976.docx,로미오 영업 기획서_976.docx,,pending
test_environment\로미오_영업\로미오 영업 디자인_234.jpg,로미오 영업 디자인_234.jpg,,pending
test_environment\로미오_영업\로미오 영업 디자인_285.sketch,로미오 영업 디자인_285.sketch,,pending
test_environment\로미오_영업\로미오 영업 디자인_295.jpg,로미오 영업 디자인_295.jpg,,pending
test_environment\로미오_영업\로미오 영업 디자인_381.psd,로미오 영업 디자인_381.psd,,pending
test_environment\로미오_영업\로미오 영업 디자인_574.sketch,로미오 영업 디자인_574.sketch,,pending
test_environment\로미오_영업\로미오 영업 디자인_718.ai,로미오 영업 디자인_718.ai,,pending
test_environment\로미오_영업\로미오 영업 디자인_803.jpg,로미오 영업 디자인_803.jpg,,pending
test_environment\로미오_영업\로미오 영업 디자인_981.psd,로미오 영업 디자인_981.psd,,pending
test_environment\로미오_영업\로미오 영업 마케팅_321.pdf,로미오 영업 마케팅_321.pdf,,pending
test_environment\로미오_영업\로미오 영업 마케팅_425.jpg,로미오 영업 마케팅_425.jpg,,pending
test_environment\로미오_영업\로미오 영업 마케팅_556.pdf,로미오 영업 마케팅_556.pdf,,pending
test_environment\로미오_영업\로미오 영업 마케팅_805.pptx,로미오 영업 마케팅_805.pptx,,pending
test_environment\로미오_영업\로미오 영업 마케팅_811.pdf,로미오 영업 마케팅_811.pdf,,pending
test_environment\로미오_영업\로미오 영업 마케팅_966.pptx,로미오 영업 마케팅_966.pptx,,pending
test_environment\로미오_영업\로미오 영업 보고서_149.pdf,로미오 영업 보고서_149.pdf,,pending
test_environment\로미오_영업\로미오 영업 보고서_178.docx,로미오 영업 보고서_178.docx,,pending
test_environment\로미오_영업\로미오 영업 인사_105.xlsx,로미오 영업 인사_105.xlsx,,pending
test_environment\로미오_영업\로미오 영업 인사_178.docx,로미오 영업 인사_178.docx,,pending
test_environment\로미오_영업\로미오 영업 인사_182.pdf,로미오 영업 인사_182.pdf,,pending
test_environment\로미오_영업\로미오 영업 인사_202.pdf,로미오 영업 인사_202.pdf,,pending
test_environment\로미오_영업\로미오 영업 인사_397.xlsx,로미오 영업 인사_397.xlsx,,pending
