original_path,file_name,new_path,status
test_environment\재무\정리필요_재무_609.xlsx,정리필요_재무_609.xlsx,,pending
test_environment\재무\정리필요_재무_728.pdf,정리필요_재무_728.pdf,,pending
test_environment\재무\줄리엣 연구 재무_335.pdf,줄리엣 연구 재무_335.pdf,,pending
test_environment\재무\줄리엣 연구 재무_368.csv,줄리엣 연구 재무_368.csv,,pending
test_environment\재무\줄리엣 연구 재무_383.xlsx,줄리엣 연구 재무_383.xlsx,,pending
test_environment\재무\찰리 프로젝트 재무_110.csv,찰리 프로젝트 재무_110.csv,,pending
test_environment\재무\찰리 프로젝트 재무_942.pdf,찰리 프로젝트 재무_942.pdf,,pending
test_environment\재무\퀘벡 품질관리 재무_311.pdf,퀘벡 품질관리 재무_311.pdf,,pending
test_environment\재무\퀘벡 품질관리 재무_358.csv,퀘벡 품질관리 재무_358.csv,,pending
test_environment\재무\퀘벡 품질관리 재무_406.xlsx,퀘벡 품질관리 재무_406.xlsx,,pending
test_environment\재무\퀘벡 품질관리 재무_657.pdf,퀘벡 품질관리 재무_657.pdf,,pending
test_environment\재무\퀘벡 품질관리 재무_890.xlsx,퀘벡 품질관리 재무_890.xlsx,,pending
test_environment\재무\킬로 보안 재무_238.xlsx,킬로 보안 재무_238.xlsx,,pending
test_environment\재무\킬로 보안 재무_521.csv,킬로 보안 재무_521.csv,,pending
test_environment\재무\킬로 보안 재무_817.pdf,킬로 보안 재무_817.pdf,,pending
test_environment\재무\탱고 고객지원 재무_973.csv,탱고 고객지원 재무_973.csv,,pending
test_environment\재무\파파 계약 재무_189.csv,파파 계약 재무_189.csv,,pending
test_environment\재무\파파 계약 재무_219.pdf,파파 계약 재무_219.pdf,,pending
test_environment\재무\폭스트롯 분석 재무_217.pdf,폭스트롯 분석 재무_217.pdf,,pending
test_environment\재무\폭스트롯 분석 재무_494.xlsx,폭스트롯 분석 재무_494.xlsx,,pending
test_environment\재무\폭스트롯 분석 재무_549.xlsx,폭스트롯 분석 재무_549.xlsx,,pending
test_environment\재무\폭스트롯 분석 재무_689.xlsx,폭스트롯 분석 재무_689.xlsx,,pending
test_environment\재무\폭스트롯 분석 재무_765.xlsx,폭스트롯 분석 재무_765.xlsx,,pending
test_environment\재무\호텔 설계 재무_501.pdf,호텔 설계 재무_501.pdf,,pending
test_environment\재무\호텔 설계 재무_504.csv,호텔 설계 재무_504.csv,,pending
test_environment\재무\호텔 설계 재무_543.csv,호텔 설계 재무_543.csv,,pending
test_environment\재무\호텔 설계 재무_653.csv,호텔 설계 재무_653.csv,,pending
test_environment\재무\호텔 설계 재무_670.csv,호텔 설계 재무_670.csv,,pending
test_environment\재무\호텔 설계 재무_922.xlsx,호텔 설계 재무_922.xlsx,,pending
test_environment\재무\호텔 설계 재무_983.csv,호텔 설계 재무_983.csv,,pending
test_environment\줄리엣_연구\Copy of 개발_20240204_443.zip,Copy of 개발_20240204_443.zip,,pending
test_environment\줄리엣_연구\Copy of 계약서_20240716_639.docx,Copy of 계약서_20240716_639.docx,,pending
test_environment\줄리엣_연구\Copy of 보고서_20240205_142.pdf,Copy of 보고서_20240205_142.pdf,,pending
test_environment\줄리엣_연구\Copy of 보고서_20240207_539.xlsx,Copy of 보고서_20240207_539.xlsx,,pending
test_environment\줄리엣_연구\Final_개발_줄리엣_연구_791.py,Final_개발_줄리엣_연구_791.py,,pending
test_environment\줄리엣_연구\Final_디자인_줄리엣_연구_873.sketch,Final_디자인_줄리엣_연구_873.sketch,,pending
test_environment\줄리엣_연구\Final_인사_줄리엣_연구_208.pdf,Final_인사_줄리엣_연구_208.pdf,,pending
test_environment\줄리엣_연구\백업_20240119_마케팅_844.jpg,백업_20240119_마케팅_844.jpg,,pending
test_environment\줄리엣_연구\백업_20240411_회의록_247.md,백업_20240411_회의록_247.md,,pending
test_environment\줄리엣_연구\백업_20240501_개발_311.java,백업_20240501_개발_311.java,,pending
test_environment\줄리엣_연구\백업_20240704_인사_429.pdf,백업_20240704_인사_429.pdf,,pending
test_environment\줄리엣_연구\보고자료_20240209_468.sql,보고자료_20240209_468.sql,,pending
test_environment\줄리엣_연구\보고자료_20240217_210.xlsx,보고자료_20240217_210.xlsx,,pending
test_environment\줄리엣_연구\보고자료_20240710_405.docx,보고자료_20240710_405.docx,,pending
test_environment\줄리엣_연구\보고자료_20241108_601.txt,보고자료_20241108_601.txt,,pending
test_environment\줄리엣_연구\외부자료_줄리엣_272.docx,외부자료_줄리엣_272.docx,,pending
test_environment\줄리엣_연구\외부자료_줄리엣_567.txt,외부자료_줄리엣_567.txt,,pending
test_environment\줄리엣_연구\외부자료_줄리엣_941.sql,외부자료_줄리엣_941.sql,,pending
test_environment\줄리엣_연구\임시_보고_547.pdf,임시_보고_547.pdf,,pending
test_environment\줄리엣_연구\임시_보고_845.txt,임시_보고_845.txt,,pending
test_environment\줄리엣_연구\임시_보고_865.psd,임시_보고_865.psd,,pending
test_environment\줄리엣_연구\임시_자료_753.jpg,임시_자료_753.jpg,,pending
test_environment\줄리엣_연구\임시_파일_115.pdf,임시_파일_115.pdf,,pending
test_environment\줄리엣_연구\임시_파일_600.pdf,임시_파일_600.pdf,,pending
test_environment\줄리엣_연구\정리필요_재무_465.csv,정리필요_재무_465.csv,,pending
test_environment\줄리엣_연구\줄리엣 연구 개발_133.js,줄리엣 연구 개발_133.js,,pending
test_environment\줄리엣_연구\줄리엣 연구 개발_216.java,줄리엣 연구 개발_216.java,,pending
test_environment\줄리엣_연구\줄리엣 연구 개발_536.py,줄리엣 연구 개발_536.py,,pending
test_environment\줄리엣_연구\줄리엣 연구 개발_545.sql,줄리엣 연구 개발_545.sql,,pending
test_environment\줄리엣_연구\줄리엣 연구 개발_546.sql,줄리엣 연구 개발_546.sql,,pending
test_environment\줄리엣_연구\줄리엣 연구 계약서_155.hwp,줄리엣 연구 계약서_155.hwp,,pending
test_environment\줄리엣_연구\줄리엣 연구 계약서_403.docx,줄리엣 연구 계약서_403.docx,,pending
test_environment\줄리엣_연구\줄리엣 연구 계약서_477.docx,줄리엣 연구 계약서_477.docx,,pending
test_environment\줄리엣_연구\줄리엣 연구 계약서_934.hwp,줄리엣 연구 계약서_934.hwp,,pending
test_environment\줄리엣_연구\줄리엣 연구 계약서_937.pdf,줄리엣 연구 계약서_937.pdf,,pending
test_environment\줄리엣_연구\줄리엣 연구 계약서_946.hwp,줄리엣 연구 계약서_946.hwp,,pending
test_environment\줄리엣_연구\줄리엣 연구 기획서_278.docx,줄리엣 연구 기획서_278.docx,,pending
test_environment\줄리엣_연구\줄리엣 연구 기획서_748.pdf,줄리엣 연구 기획서_748.pdf,,pending
test_environment\줄리엣_연구\줄리엣 연구 기획서_896.docx,줄리엣 연구 기획서_896.docx,,pending
test_environment\줄리엣_연구\줄리엣 연구 기획서_979.pdf,줄리엣 연구 기획서_979.pdf,,pending
test_environment\줄리엣_연구\줄리엣 연구 디자인_518.sketch,줄리엣 연구 디자인_518.sketch,,pending
test_environment\줄리엣_연구\줄리엣 연구 디자인_671.png,줄리엣 연구 디자인_671.png,,pending
test_environment\줄리엣_연구\줄리엣 연구 마케팅_213.jpg,줄리엣 연구 마케팅_213.jpg,,pending
test_environment\줄리엣_연구\줄리엣 연구 마케팅_398.pptx,줄리엣 연구 마케팅_398.pptx,,pending
test_environment\줄리엣_연구\줄리엣 연구 마케팅_597.jpg,줄리엣 연구 마케팅_597.jpg,,pending
test_environment\줄리엣_연구\줄리엣 연구 마케팅_837.pptx,줄리엣 연구 마케팅_837.pptx,,pending
test_environment\줄리엣_연구\줄리엣 연구 마케팅_861.pptx,줄리엣 연구 마케팅_861.pptx,,pending
test_environment\줄리엣_연구\줄리엣 연구 보고서_145.pdf,줄리엣 연구 보고서_145.pdf,,pending
test_environment\줄리엣_연구\줄리엣 연구 보고서_251.docx,줄리엣 연구 보고서_251.docx,,pending
test_environment\줄리엣_연구\줄리엣 연구 보고서_350.pdf,줄리엣 연구 보고서_350.pdf,,pending
test_environment\줄리엣_연구\줄리엣 연구 보고서_519.pdf,줄리엣 연구 보고서_519.pdf,,pending
test_environment\줄리엣_연구\줄리엣 연구 보고서_553.docx,줄리엣 연구 보고서_553.docx,,pending
test_environment\줄리엣_연구\줄리엣 연구 보고서_702.xlsx,줄리엣 연구 보고서_702.xlsx,,pending
test_environment\줄리엣_연구\줄리엣 연구 인사_707.docx,줄리엣 연구 인사_707.docx,,pending
test_environment\줄리엣_연구\줄리엣 연구 인사_898.xlsx,줄리엣 연구 인사_898.xlsx,,pending
test_environment\줄리엣_연구\줄리엣 연구 재무_136.xlsx,줄리엣 연구 재무_136.xlsx,,pending
test_environment\줄리엣_연구\줄리엣 연구 재무_415.csv,줄리엣 연구 재무_415.csv,,pending
test_environment\줄리엣_연구\줄리엣 연구 재무_610.pdf,줄리엣 연구 재무_610.pdf,,pending
test_environment\줄리엣_연구\줄리엣 연구 재무_717.csv,줄리엣 연구 재무_717.csv,,pending
test_environment\줄리엣_연구\줄리엣 연구 재무_728.csv,줄리엣 연구 재무_728.csv,,pending
test_environment\줄리엣_연구\줄리엣 연구 회의록_108.txt,줄리엣 연구 회의록_108.txt,,pending
test_environment\줄리엣_연구\줄리엣 연구 회의록_132.docx,줄리엣 연구 회의록_132.docx,,pending
test_environment\줄리엣_연구\줄리엣 연구 회의록_215.md,줄리엣 연구 회의록_215.md,,pending
test_environment\줄리엣_연구\줄리엣 연구 회의록_227.docx,줄리엣 연구 회의록_227.docx,,pending
test_environment\줄리엣_연구\줄리엣 연구 회의록_246.txt,줄리엣 연구 회의록_246.txt,,pending
test_environment\줄리엣_연구\줄리엣 연구 회의록_556.md,줄리엣 연구 회의록_556.md,,pending
test_environment\줄리엣_연구\줄리엣 연구 회의록_712.docx,줄리엣 연구 회의록_712.docx,,pending
test_environment\줄리엣_연구\회의록_줄리엣_연구_최종_528.md,회의록_줄리엣_연구_최종_528.md,,pending
test_environment\찰리_프로젝트\Copy of 보고서_20240927_629.pdf,Copy of 보고서_20240927_629.pdf,,pending
test_environment\찰리_프로젝트\Final_인사_찰리_프로젝트_426.xlsx,Final_인사_찰리_프로젝트_426.xlsx,,pending
